REFCODE,W sigma,W sigma_11,W sigma_22,W sigma_33,P sigma,P sigma_11,P sigma_22,P sigma_33,W Distortion zeta,W Distortion delta,W Distortion sigma,W Distortion theta,C1-W-C2 angle,C1-W dist,C1-O dist,W-C1-O angle,C1 sigma,C1 sigma_11,C1 sigma_22,C1 sigma_33,C2-W dist,C2-O dist,W-C2-O angle,C2 sigma,C2 sigma_11,C2 sigma_22,C2 sigma_33,C3-W-C4 angle,C3-W dist,C3-O dist,W-C3-O angle,C3 sigma,C3 sigma_11,C3 sigma_22,C3 sigma_33,C4-W dist,C4-O dist,W-C4-O angle,C4 sigma,C4 sigma_11,C4 sigma_22,C4 sigma_33,C5-W-P angle,C5-W dist,C5-O dist,W-C5-O angle,C5 sigma,C5 sigma_11,C5 sigma_22,C5 sigma_33,P Distortion zeta,P Distortion delta,P Distortion sigma,P bonds,P-W dist,?1 atomic number,?1 bonds,W-P-?1 angle,P-?1 dist,?2 atomic number,?2 bonds,W-P-?2 angle,P-?2 dist,?3 atomic number,?3 bonds,W-P-?3 angle,P-?3 dist
TUDFED_#[2],3682.26,3525.82,3691.18,3829.78,304.03,235.2,40.17,636.71,0.7790289294613806,0.0068522381257005,16.356767891809042,86.79722947981246,176.96209497379735,2.032758492787572,1.13916249938277,177.98532229475313,-33.72,-173.39,-182.2,254.43,2.035103562475384,1.1426560331088278,177.07584926947592,-34.81,-177.02,-180.7,253.3,176.38802231493946,2.029572489466685,1.1440065777782924,176.4342522866495,-34.26,-174.9,-180.9,253.03,2.035331430013304,1.1512085649438164,177.41451618365656,-35.13,-180.0,-184.05,258.66,176.36435994631043,2.011284885340711,1.1328701470159757,178.6197762063536,-33.86,-172.02,-173.72,244.15,1.0584740576012266,0.0245399263080189,108.83300593543918,4,2.4962275296935585,7,3,123.04122943895,1.7275361125024276,6,4,121.33979524253805,1.8356590751008195,6,4,126.0747366152583,1.808539286274976
TUWKOO_#[4],3622.42,3473.03,3625.78,3768.46,236.33,110.49,282.93,315.57,0.768484246550539,0.0067281314759007,19.87945059406616,94.55963578374909,176.86243205024635,2.034380633018315,1.1357066214476343,177.05594481490752,-31.39,-173.36,-177.72,256.92,2.060327279827163,1.108911529383657,178.15877778825217,-24.03,-161.86,-168.21,257.99,174.18739148985577,2.038823393528729,1.1282342221365205,175.48931406184505,-27.39,-168.54,-171.82,258.18,2.059792826961003,1.118593692991339,174.11420828368918,-27.16,-165.5,-168.2,252.22,177.54913554853547,1.991009244076983,1.154523823920494,178.4209368553317,-43.56,-179.97,-182.96,232.25,1.008767878703561,0.0164019929392291,78.19162141537679,4,2.497957223412762,15,4,127.26645983578844,2.224669197880889,6,4,117.3104604384075,1.8497295207678333,6,4,119.40090299246944,1.8641290218222564
TUWKOO_#[8],3592.15,3447.88,3602.52,3726.05,241.1,111.8,279.27,332.22,0.7517778480911201,0.0063630997754754,21.15280998306551,105.06452060724116,177.81088170881085,2.0504106369212978,1.1329582340051194,175.27232697075513,-32.78,-171.79,-177.26,250.72,2.0475355821084045,1.1106240317947385,179.49799771335853,-22.64,-161.91,-167.79,261.77,179.2788298733112,2.0464908526548555,1.1101720362178114,178.0786088795705,-24.01,-164.44,-165.71,258.13,2.06730781694454,1.0999832816911352,178.0729069620323,-19.21,-156.69,-164.0,263.04,171.6896000579691,2.008013971564938,1.1291010982192888,178.97232470352623,-35.61,-171.72,-173.84,238.73,1.0126778438749866,0.0165012063468185,82.50570130694652,4,2.49501848089348,15,4,134.536479791443,2.224669197880889,6,4,112.46605951336498,1.8558524671966792,6,4,119.38476416057092,1.8511573677027024
TUWKOO_#[12],3641.1,3568.13,3620.65,3734.52,226.14,273.54,309.03,95.84,0.7246533985547785,0.0059299682614792,18.64338500405104,80.9650417662866,177.60812563057718,2.035078605361474,1.1270059538440778,177.50114139875956,-28.32,-167.85,-172.11,255.0,2.051669783371584,1.1290613667998743,178.08480740077155,-28.53,-171.89,-173.12,259.43,175.7872616949678,2.0370124324608327,1.1359976056312795,179.16555361948193,-32.41,-172.22,-178.81,253.81,2.047043448488576,1.1242271167339808,178.12443188448765,-27.07,-168.1,-173.06,259.95,179.40288316305487,2.014887835587877,1.116667976616147,178.74315162743545,-32.68,-166.23,-169.16,237.36,0.985477165553336,0.0155058275645125,78.33487757338365,4,2.471930460186936,15,4,123.60938839883954,2.2249713750967675,6,4,115.74357872851938,1.835968722500468,6,4,124.78345268705358,1.8754559472299
TUWKOO_#[16],3661.75,3521.73,3677.03,3786.49,251.48,126.62,284.09,343.75,0.7691127516786904,0.006785389109409,20.817398502891702,102.95631166703652,178.720737099682,2.038271937205632,1.1160134273385782,178.47124146183677,-23.77,-163.58,-169.04,261.3,2.061398542252322,1.116126525085754,178.41099752340813,-24.71,-165.51,-167.75,259.12,177.29609321902183,2.056655413529452,1.1170246461023143,176.19794130978528,-26.41,-163.61,-171.7,256.08,2.0130882171430047,1.139154357407283,179.61703930453197,-30.45,-172.66,-176.16,257.47,173.32448132504985,1.9903832922329308,1.14863451976684,179.48229360453453,-39.64,-178.09,-178.61,237.77,1.0088743449856628,0.0163592760004155,82.03587296276812,4,2.493427131479883,15,4,132.99620565203134,2.2249713750967675,6,4,114.76516658722434,1.8527314052500976,6,4,118.31740102684402,1.85679275634089
TUWNEH_#[4],3566.81,3498.28,3515.94,3686.2,272.5,195.45,284.45,337.61,0.8105590194902814,0.0073627861974554,38.44428737666745,150.31980996610187,170.67336166891204,2.0469268330841723,1.1342743318968296,175.48989493533855,-31.25,-171.69,-176.07,254.02,2.039827203466019,1.14069735688306,173.6125674336049,-36.33,-173.95,-180.15,245.11,174.06078819069683,2.05794766454349,1.1188805253466525,178.454758611689,-27.28,-166.69,-172.28,257.13,2.0363807944488186,1.1254672318641703,176.0725331116603,-29.77,-167.7,-174.63,253.01,175.01622005111938,2.0095493076807047,1.1367154921087337,179.79036239445622,-37.08,-172.74,-176.64,238.15,1.0355216332686603,0.0171884659934719,49.92191018595416,4,2.5244617723388085,15,4,123.150002446623,2.236654065786661,6,4,109.54362107572086,1.8614405684845283,6,4,119.06370699122358,1.864153636372281
TUWNEH_#[8],3559.0,3447.61,3527.62,3701.78,260.43,180.16,282.96,318.18,0.7885091910292048,0.0069303460456983,29.468112885242817,125.45027730998974,171.70797852279628,2.0678494819497857,1.1174419984947772,172.6806222391681,-28.48,-165.19,-171.76,251.5,2.043638857528403,1.1204851895495995,176.74217893620488,-27.63,-166.71,-171.31,255.15,178.13650624174585,2.0602251357558,1.1241949341639994,178.67173919200562,-29.23,-171.34,-173.2,256.84,2.0536639355064885,1.119789203377136,177.635810289847,-26.89,-167.16,-172.88,259.36,175.934812594442,2.015971611903303,1.1264375792737016,178.98723150734256,-33.86,-171.3,-172.81,242.54,1.0493270053955923,0.0176251465659791,52.99756909292729,4,2.521375319146279,15,4,124.64561241538487,2.236654065786661,6,4,115.68147123806156,1.859927030826748,6,4,112.94525331069347,1.8487753487106005
TUWPIN_#[8],3661.34,3497.41,3683.86,3802.75,335.73,281.57,297.7,427.91,0.8240457756923125,0.0080370416134922,19.732984743084188,95.32194507633096,179.05028490537438,2.0500465823975804,1.135391963156337,177.50912595632067,-30.98,-171.79,-176.73,255.58,2.0718066608638943,1.0983071428339166,178.48966245412137,-20.44,-155.56,-164.82,259.05,177.73341242221264,2.010692301173901,1.172820621408065,176.42998079503508,-39.29,-186.47,-189.43,258.03,1.969910906614814,1.2008870762898571,176.61496158626457,-47.17,-194.92,-199.87,253.27,176.1106142815984,1.9716712935984024,1.1803700860323425,178.09323192568604,-47.16,-187.54,-191.33,237.39,1.0501171883700566,0.0191979103519923,54.10785563125143,4,2.509253014345106,15,4,122.87172837702612,2.1755438193702283,6,4,118.92176991146115,1.7970653577430071,6,4,111.9680523011452,1.8376142876022707
UBICIR_#[2],3611.9,3346.16,3656.59,3832.95,382.74,158.52,267.75,721.93,0.7922022190571152,0.0071014918657317,15.530669717795476,84.289638929489,174.59264260262785,2.0369687012813924,1.1356607812194626,176.33103215508987,-31.16,-171.71,-177.75,256.0,2.0215291711968937,1.155930369875279,176.25113687729848,-37.34,-179.66,-183.81,251.46,178.93279119146464,2.0525562647586533,1.147346055033093,176.6332347608108,-34.26,-174.78,-181.4,253.39,2.037122816621521,1.134433735394007,178.49000240574293,-29.73,-170.91,-175.25,256.96,179.50645219791704,2.00391904527104,1.1521081806844364,178.65282451477142,-39.83,-176.23,-183.58,240.31,1.0050136806716217,0.0210046275029947,101.82267260360724,4,2.50574053126017,6,4,121.20932920921184,1.820685777392684,6,4,126.15041743062872,1.851559510250752,6,4,118.61699177666294,1.8349489447938323
UDIFOD_#[4],3639.38,3540.56,3633.93,3743.67,322.03,114.36,232.69,619.02,0.7846589069213481,0.0069495446444072,29.200271494248383,113.75631818892964,172.26367516158342,2.0355513479153498,1.1484866956129705,174.05063520134965,-38.01,-175.92,-179.34,241.22,2.0502512333858016,1.130941134630799,174.9153668153779,-28.64,-169.11,-171.27,254.45,175.30377189665035,2.073255734346346,1.1259997735346112,177.58155778428898,-27.64,-167.27,-173.35,257.7,2.038777915811331,1.1361081858696391,177.2356022186185,-32.55,-171.72,-176.76,250.84,177.17657043762566,2.004339145454182,1.1352374465282584,178.45655280947372,-33.29,-166.98,-175.61,242.73,0.951043738370642,0.0127296200799805,187.70345875300745,4,2.511230419535412,74,11,143.5490492229845,2.515503834224866,15,3,129.66244270701364,2.174858471257383,6,4,134.2622025893266,1.9008320441322528
UGANAR_#[4],3398.82,3105.79,3390.16,3700.52,259.06,104.01,258.98,414.19,0.9805808785491456,0.0108093721445179,25.71731307545795,118.83718711212592,174.93772147623815,2.04159566271091,1.1443443231824937,175.86910894170276,-32.25,-172.59,-177.75,253.6,2.003257312478853,1.1696373839784708,176.396597865217,-45.48,-185.56,-191.01,240.11,176.72937404842222,2.036409669000813,1.1113428723845762,176.8208772851655,-25.76,-164.27,-165.24,252.23,2.048898955536852,1.1536845062667689,171.1435267780854,-36.03,-175.71,-181.67,249.3,174.79924330350147,1.9827574990401629,1.1332596745671313,177.1249086784046,-36.94,-173.0,-174.47,236.64,1.4850960602855026,0.0276971949504534,32.592913800948125,4,2.610932346883006,74,9,118.991823233744,2.5940157863821875,6,3,106.94680040624752,1.8625706134265088,6,3,113.39144037978416,1.857281459553182
UGANEV_#[4],3447.77,3130.85,3450.27,3762.18,265.94,134.57,264.57,398.67,0.9861747059750574,0.0110578689074767,27.851474876719507,122.92245729150645,175.44289433239615,2.014068980943801,1.156297029313835,176.2323139500919,-34.46,-175.93,-182.0,254.54,1.9891634070633817,1.173687015349493,175.27612074784216,-46.45,-185.55,-192.33,238.55,175.7251007519764,2.040108019198984,1.1138819820788917,175.34086307169454,-24.26,-162.22,-164.9,254.34,2.0440839219562386,1.136557913174688,176.82835274724945,-29.7,-167.77,-173.04,251.7,172.81146105540685,1.973352887853563,1.1463891485878617,176.260024406439,-40.41,-176.18,-180.35,235.31,1.5069189357942752,0.0288368064224324,34.69197140800385,4,2.603860266988228,74,9,118.19246997784796,2.5871570555341235,6,3,107.4508411999157,1.8444375457032969,6,3,114.98337225574328,1.8396608410247792
UHOLIQ_#[4],3601.69,3525.04,3585.37,3694.65,247.01,158.87,5.06,577.09,0.7161684653932396,0.0057818595189825,37.13740425862626,131.30619867210348,174.85155325307676,2.0466499676300294,1.1353991412714737,174.5049943774938,-26.67,-164.6,-171.56,256.14,2.053159940189756,1.1290720260461686,177.13931343742158,-28.23,-168.77,-172.19,256.27,171.6962678380947,2.0529246673952746,1.1395398018498524,176.05382279134898,-33.07,-171.84,-180.92,253.54,2.0429010891377004,1.1596657665034356,172.4258607134981,-35.16,-176.54,-184.29,255.36,173.98480009951655,2.013436179768308,1.1498637701919303,179.33397655321713,-39.05,-175.05,-183.75,241.65,1.0311013801136857,0.0247876193708703,102.2574783742952,4,2.471515448060157,8,2,117.02666660141968,1.669415164061954,6,4,124.53637446268428,1.8924827211892843,6,4,126.1442545054645,1.7904456987018624
UHOMAJ_#[4],3569.64,3419.53,3531.23,3758.18,360.8,228.47,270.58,583.34,0.974170288895012,0.0105841428957955,48.81966474349287,167.35449534250654,176.16432486728655,2.040988275321541,1.144667995534076,175.45676918713636,-27.23,-162.05,-184.49,264.86,2.0472134353799074,1.1408207747056496,177.9460303760374,-30.72,-167.18,-182.98,258.01,176.3035484022568,2.0470907063440054,1.142656987026291,177.72664963280226,-34.24,-140.39,-80.57,118.26,2.032765264362809,1.1437087522616936,176.15908622079968,-38.32,-142.3,-36.12,63.44,168.22118470395242,1.984042325657394,1.1525262426513334,178.4636221088425,-37.16,-150.46,-177.37,216.34,1.3178861711645495,0.0488990518436214,44.52022839456978,4,2.61492217475014,6,3,108.983234243949,1.8489899377768395,6,4,122.36296735168796,1.954176637359069,1,1,117.05143143083164,1.4058276067854114
UHUFUZ_#[4],3448.1,3264.74,3405.7,3673.87,146.49,151.96,255.51,31.99,0.818585144841971,0.0074942829974789,20.66166805883968,93.32451132944706,175.16299739098164,2.04648661368698,1.141620151363841,174.878920024469,-35.03,-174.3,-178.99,248.19,2.0459130993275347,1.1421684989527578,176.0211663859388,-33.63,-176.7,-178.2,254.01,179.54169967837194,2.0331258569011417,1.1378156353293796,178.14198270791877,-33.44,-172.76,-176.66,249.09,2.0478476774408785,1.1371964562027093,179.009841311493,-33.46,-174.96,-179.08,253.67,176.84292129191667,2.0126966214509325,1.141580746158588,177.60186075627416,-39.61,-177.09,-179.66,237.91,1.0911459715315694,0.0263699869407788,58.49568783510503,4,2.528365060666676,7,2,114.13823917440692,1.6969607479255375,6,3,105.0774437207233,1.881279365219317,6,4,121.3260978039306,1.8245631257920347
UHUMUF_#[4],3386.37,3113.17,3437.18,3608.75,221.64,136.71,219.26,308.96,0.825137282957723,0.0076521508316387,26.425668509022287,107.74836275963112,173.8345733005476,2.05034460518226,1.13269393041545,176.155805196612,-30.89,-169.53,-171.94,248.78,2.050984166199242,1.130512122889445,175.78227552490233,-29.42,-168.48,-170.18,250.4,177.83734518448998,2.04029414055915,1.1535021326378203,178.64698973986734,-35.49,-182.29,-183.41,259.23,2.0394544564662387,1.1455930560194574,177.72343751126934,-34.99,-176.62,-180.0,251.65,174.1289713020112,1.9991807472062144,1.1390679786562352,178.99385763478483,-38.5,-169.2,-179.85,233.56,1.052842835146628,0.0363129899378157,45.209877766124805,3,2.531133992897255,6,2,115.4585696706874,1.6363054604810192,6,3,141.78903962820434,1.8466982725935488,0,0,0.0,0.0
UHUXUQ_#[4],3463.66,3341.78,3428.61,3620.58,102.86,-106.68,170.43,244.82,0.8741598108376389,0.008661889044178,34.61938527346598,124.39792848884495,173.98367287163347,2.043235409834119,1.1302058662031444,173.48429917859065,-31.77,-170.64,-181.47,256.8,2.022127181954686,1.1396041154716838,176.34595354190924,-33.18,-171.85,-176.6,248.92,173.3668577820276,2.0477231013982347,1.1381410018095293,177.86369728950083,-31.05,-172.01,-173.09,251.94,2.033859673133817,1.1304795840704065,174.8202826730321,-31.02,-169.29,-171.86,248.08,174.55257374290125,1.981568270335392,1.1431780001382117,179.19140246966543,-39.38,-173.3,-178.64,233.81,1.0425124414052822,0.0340433616083109,45.91997543202324,3,2.550198613833833,6,3,124.17697061133394,1.6881040133830618,6,3,133.53086131158562,1.8485245521766809,0,0,0.0,0.0
UJABAI_#[4],3579.62,3427.97,3613.38,3697.51,352.11,245.89,354.62,455.82,0.7478113342435213,0.006357924966102,25.22480379336461,102.82742203393164,178.3552098946727,2.0367472842746097,1.156941091845217,178.05192144317067,-37.15,-181.28,-184.43,254.26,2.021549294476888,1.1623126644754416,177.35898979365444,-35.11,-179.88,-184.55,259.08,176.51733964712045,2.022699708310652,1.1626952352185849,177.65045336312716,-36.79,-182.75,-186.44,258.81,2.0506974374587785,1.1359921038457967,176.7143865042493,-31.28,-171.48,-177.57,255.2,173.0818095874739,2.0102980425797567,1.1591613045646405,179.848171000731,-42.29,-181.53,-184.08,238.73,1.1809779966724272,0.0407421499065234,60.62355016781213,4,2.47708515396625,6,3,127.83142211960762,1.8288907512478705,6,3,113.53318670405436,1.8276999398150668,1,1,114.84037685498552,1.4127087774909597
UJABEM_#[2],3867.69,3779.3,3885.88,3937.89,285.36,160.77,273.02,422.28,0.6614565704306812,0.0050503443071112,9.402032265268572,65.19212181757781,179.28747231286584,2.018704745622796,1.1463762820295962,178.7634245429844,-32.29,-175.59,-180.58,259.31,2.035175601760202,1.1404002236057305,178.66525299057113,-29.95,-174.79,-178.05,262.99,177.34532391388203,2.0304074591076544,1.1344816878204778,177.86006350397244,-29.7,-171.97,-178.34,261.22,2.049526645350092,1.136037723845472,178.88195817720484,-29.16,-172.32,-178.49,263.34,178.91490409199406,1.9988690677480605,1.147406819746161,178.5199451256678,-35.54,-176.01,-178.55,247.94,1.0525947455427278,0.0352724702090993,65.77583556461803,4,2.423410646176169,6,4,118.75883301178268,1.879377133520572,6,4,117.28228116716384,1.8677406297449333,1,1,122.80646950720242,1.4179246841775484
UJEBAM_#[4],3224.97,2993.27,3119.15,3562.48,74.7,-82.94,245.12,61.93,0.6967808834013196,0.0055465228006801,20.438217751575703,78.6629338135779,175.8208614116816,2.0694544740099987,1.1293144026355098,176.43472551121093,-27.29,-167.94,-171.29,257.36,2.025024464049756,1.1530364174647731,177.73303234104122,-37.12,-178.76,-182.48,249.89,178.0187363603763,2.033733610874344,1.1427718713724109,178.49552797460603,-31.27,-173.05,-175.47,254.71,2.0650484957985857,1.131673296495061,179.41603741520888,-28.63,-169.6,-172.1,255.81,175.9881798590795,2.0111191262578165,1.1427216546473595,178.4991742404884,-41.89,-179.79,-181.49,235.61,0.7272083629985173,0.0125069637410949,41.732139574427904,4,2.4589445642388927,17,1,108.68550620326025,2.0584401570121003,17,1,118.8112880387328,2.0598701803754524,6,4,119.56997324619518,1.8041066293320904
UJEBAM01_#[4],3224.16,2990.83,3117.37,3564.27,75.49,-82.49,245.5,63.47,0.6958351750889906,0.0055029017118982,20.369809192980767,78.77702425462428,175.88951110457572,2.03331723053733,1.1423750785096816,177.62029522527124,-33.83,-174.75,-178.37,251.63,2.064513032170057,1.1336626217706918,176.53878507369225,-28.64,-169.54,-172.93,256.55,178.06282192587844,2.066476268917696,1.1299585346374443,179.3970888991621,-28.09,-168.98,-171.53,256.24,2.035461650338811,1.1398844064202307,179.12095094781822,-30.57,-172.05,-174.61,254.97,176.05973102808997,2.01328544672632,1.1399502927759615,178.76816104268806,-41.16,-178.88,-180.63,236.02,0.7297393615442871,0.0126152545263055,41.84152845498048,4,2.4601118307914374,17,1,118.8735811216886,2.0575099149214324,17,1,108.6477520087754,2.061023362313003,6,4,119.56127015963098,1.802323492051302
UKOQEQ_#[4],3680.49,3508.84,3683.89,3848.75,263.46,18.12,698.94,73.33,0.6827971505077526,0.0053461105422169,31.108387989521702,106.5974101227508,177.2007109110764,2.059653519405631,1.1232403171182914,178.23249640462797,-28.9,-169.26,-172.74,255.3,2.076757243878061,1.0972944226596617,176.89185371388933,-19.97,-160.05,-160.88,261.01,174.32113145558623,2.0353833398158687,1.1411024187162164,176.8815796045485,-30.83,-173.65,-176.15,257.31,2.0627282079808777,1.091831717802702,178.63517618474353,-15.31,-154.82,-156.02,264.91,176.82002611491458,1.999911950561824,1.141153438412205,179.52599395247054,-39.13,-171.25,-178.8,232.67,0.9250771800318696,0.018038428178887,169.6761366975146,4,2.456565142633104,6,4,133.38376105723805,1.829120392429104,6,4,130.3896748466125,1.81814671575206,6,4,133.57151638544076,1.8722739596544096
UKOQEQ_#[8],3679.12,3533.1,3645.7,3858.56,252.72,15.69,50.51,691.95,0.7253940663800926,0.0061468126842627,28.392123288344848,101.70194768844338,176.17675613253851,2.024308993212252,1.1170767475872,175.55133689264576,-25.92,-165.39,-168.32,255.95,2.066607834108833,1.126103183549359,174.3417110744641,-27.4,-168.89,-170.18,256.87,175.57259090847322,2.032433000125712,1.1408773553717335,177.55147149022298,-30.42,-172.33,-177.05,258.12,2.06308998591918,1.1184571560860077,177.53573054427517,-24.26,-166.03,-167.27,260.52,178.68961061774232,1.9745745491117832,1.147696985270938,177.39558469764583,-39.34,-172.72,-178.9,233.59,0.9329329552110536,0.0182225081300339,168.9942184520333,4,2.467439312323608,6,4,129.62381546471102,1.8253867206704453,6,4,136.0860575814644,1.8791619541699984,6,4,130.747862813681,1.8319033517082728
ULABOB_#[4],3781.52,3697.98,3809.25,3837.32,241.16,114.71,257.23,351.53,0.7033161435604698,0.0055644588975052,23.56414059010397,86.64784837761493,175.91771059903175,2.044293545457696,1.124067422355083,178.59881418906366,-29.15,-170.73,-173.42,256.7,2.056848098426328,1.1266798569247602,177.64737015063963,-27.88,-168.91,-175.41,260.69,175.54400393932175,2.03409985251462,1.1361538364147696,177.22762103893334,-30.55,-172.39,-177.66,258.39,2.056488076795001,1.1065962497677275,179.2195753431709,-20.41,-161.37,-163.51,263.64,175.6186328509027,2.025221089165329,1.1280824260664644,175.27394629959514,-34.45,-170.6,-172.31,239.57,0.927410125937729,0.0179092245264281,73.03219015514942,4,2.465379818608077,6,4,120.05350803291688,1.8417382251557903,6,4,123.70582318545937,1.8377915170116552,6,4,117.9915341988072,1.8617894617813264
ULABOB_#[8],3781.32,3730.53,3782.68,3830.76,257.41,137.38,282.42,352.43,0.7502222515405235,0.0063932420236366,21.6224800295402,96.281619144256,178.3959726417309,2.03059555057131,1.130298416348532,178.29912065189157,-27.31,-169.12,-173.43,260.63,2.030287802258586,1.129204507607014,177.08345789917507,-28.54,-171.06,-171.61,257.04,175.21357129796297,2.057285271905674,1.10335543230638,178.10446923395503,-19.96,-159.24,-164.02,263.38,2.0197149526603995,1.1384178714338598,176.16016883285158,-30.62,-171.25,-175.92,255.32,176.43809252433402,2.0127868640270883,1.1204243526450142,177.77079094487922,-29.83,-166.86,-167.99,245.38,0.9506800972274904,0.0187652644215747,73.07891611300008,4,2.480267439208925,6,4,117.00273165644342,1.8352753172208247,6,4,120.9072229941112,1.840401861007536,6,4,124.13161760710298,1.8637649449434333
ULABUH_#[4],3655.11,3542.88,3699.15,3723.3,239.14,272.52,362.26,82.63,0.7524004228133636,0.0064069950004917,30.78331233014704,116.8097216366206,175.55664863741865,2.03848988469406,1.1331671809578665,175.75931759920792,-29.99,-170.45,-177.8,258.29,2.0452433449347778,1.1390729432305908,177.65861784216557,-32.61,-174.4,-178.22,254.79,178.06207228148617,2.0369781172118664,1.1154796008892314,178.55316318760293,-24.32,-162.65,-168.1,257.8,2.064145583528449,1.1196472390891692,175.68978067811054,-22.33,-161.44,-166.88,261.33,173.27351618447895,2.0048923212980787,1.1309403963074265,178.291454911124,-35.31,-171.74,-173.92,239.74,0.9281219737361206,0.0178091064381109,76.29102822098582,4,2.489390104021465,6,4,113.50291531251844,1.8535794857518249,6,4,129.603540342973,1.9273155683488896,6,4,120.12868552615606,1.8310313104914409
ULABUH_#[8],3727.74,3633.76,3753.23,3796.23,223.37,263.59,338.6,67.92,0.7398223564562407,0.0062260311745464,19.35416254618372,81.68540370924131,177.42281925436427,2.041469262565567,1.135547198490665,178.78279162243277,-32.58,-174.8,-176.21,253.28,2.040141421568612,1.1327911413848544,177.69506746603145,-29.41,-172.36,-177.32,261.46,175.71118360186532,2.027259406193494,1.1408473429867825,177.06549074569028,-32.17,-174.35,-178.0,255.83,2.0557559096351885,1.1148977755830345,176.3219847933717,-24.38,-164.19,-169.32,260.37,178.24222397565947,2.0014273981336403,1.1364431266015953,177.90049776484807,-35.21,-172.78,-174.89,242.04,0.9411974981415558,0.0184397847099631,69.99480557783843,4,2.477104093493045,6,4,120.2875452183989,1.8222814189910392,6,4,125.38508228416144,1.879932445594788,6,4,114.94394579049153,1.846703419610198
UMATIL_#[2],3553.23,3392.01,3579.85,3687.83,286.75,133.4,139.13,587.73,0.7262538088013604,0.0059789390343651,32.08652947064353,112.30858215914432,176.68463838347546,2.0440274288766287,1.1334264201967408,178.98833685361237,-27.21,-170.38,-173.34,262.08,2.0639482285173734,1.1293083059997389,174.3953996182063,-28.0,-167.78,-171.71,255.5,175.55708526216978,2.0575068262341203,1.1319160790447316,176.1631263490389,-27.7,-169.2,-172.93,259.04,2.0546631889436275,1.133743965805332,177.5030521325842,-30.89,-171.04,-177.4,255.78,174.54604862986614,2.001204090041793,1.1471226394767045,179.11988791391485,-38.45,-174.36,-180.39,239.41,0.8269054235739068,0.014100245059434,136.0361706297552,4,2.480022237803524,16,2,113.078065345025,2.096773955389565,6,4,140.75257680965316,1.8783238432176703,6,4,134.55495089717945,1.871566926401512
UMATOR_#[4],3700.42,3605.75,3700.13,3795.53,148.49,187.35,209.23,48.89,0.8430068734837246,0.0082416875509392,33.88736348254373,124.87526311252518,176.47317508021715,2.0285995760622644,1.1353723045767854,175.60202764472817,-29.98,-169.93,-178.06,258.06,2.003970533715504,1.19326259892783,175.98490450401357,-43.61,-192.96,-194.55,256.68,170.74700568393405,2.001281561899774,1.1650439219188264,170.05852933674956,-35.16,-174.29,-178.8,247.62,2.023582303737608,1.1278618222105046,174.21436942625803,-24.45,-160.88,-167.32,254.86,175.55976737343963,1.9646802233442464,1.1608564639954422,175.5181259925408,-42.17,-180.3,-182.17,235.96,0.8249300440383363,0.0143552734401081,68.23427090289364,4,2.5102269638421144,16,2,107.63050333705354,2.090222366161074,6,4,123.66781650261908,1.8791589954019323,6,4,127.04606215249594,1.911439441886664
UMIFUR_#[2],3318.36,3001.31,3377.84,3575.95,110.75,-48.51,156.71,224.05,0.7827860805178459,0.0069132462758507,24.816208053752803,100.41718019030635,178.93682422793216,2.0305035483839955,1.1443128636872004,178.22030771165245,-34.53,-175.52,-179.48,251.41,2.058493745436211,1.1321294890603284,177.25271808970237,-27.92,-169.0,-171.08,256.32,176.3134448588918,2.045403593426001,1.1361592758059935,175.87273801665177,-32.49,-172.5,-178.99,254.03,2.0372716878217303,1.140703436481191,177.7899715688063,-31.56,-173.91,-176.03,255.27,174.17103062106946,2.006133011542356,1.141354677565216,177.55576236422175,-42.03,-178.74,-179.86,232.51,1.093896709372434,0.0183322202951278,45.4213538881355,4,2.5052327656327664,35,1,105.1983623869478,2.269331148157976,6,4,117.34240792276223,1.822036127523272,6,4,122.826033859423,1.8586310768950365
UMIGAY_#[2],3393.03,3169.48,3402.15,3607.46,196.28,-42.86,305.53,326.17,0.6945838857730395,0.0054501489273002,24.030587613456063,86.48405588574886,175.82046951539084,2.035267662986862,1.1412115009935706,178.35807162186808,-34.49,-176.9,-178.59,252.01,2.05015473074595,1.1362906802398751,176.54996932025853,-30.43,-173.03,-174.59,256.34,177.74629833095696,2.053061784262715,1.1337435953512591,177.99527293183786,-29.47,-170.91,-172.85,255.34,2.043595238788737,1.1417401893600854,178.4247425056319,-33.26,-175.5,-178.61,254.33,175.67055281090026,2.0181674707516235,1.140901389253251,176.30280843816092,-39.67,-175.26,-179.38,235.65,1.4620531760543574,0.0406073218766723,50.60240691181207,4,2.456799708971001,35,1,116.47786126686518,2.239480861717733,6,4,121.56957079959815,1.8176941299349567,1,1,113.51661924004314,1.41653326469942
